"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"82","@JoGuyJohnson @chevrolet @ChevroletCanada @taylorswift13 @aftxrqlow there are actually multiple animals in our skie… https://t.co/7g5ORBDcwI",FALSE,0,"RailSpace",2020-08-01 19:59:56,TRUE,"1289651164632367105","1289652101232988160","1052402993214058496","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RailSpace",0,FALSE,FALSE,NA,NA
"83","@OtiosityACNH Release the kraken bb. Let that Karen out to breathe. She has some YELLING TO DO",FALSE,0,"OtiosityACNH",2020-08-01 19:59:28,FALSE,"1289651695509807104","1289651983360462848","1249982944795668481","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caitieofabalone",0,FALSE,FALSE,NA,NA
"84","yes, love all of that, but can we now give him his comic powers???  i want the kraken!!! #TheUmbrellaAcademy https://t.co/OLpSuAQ0NC",FALSE,1,NA,2020-08-01 19:59:15,FALSE,NA,"1289651932190056448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","readingiuls",0,FALSE,FALSE,NA,NA
"85","@KrakenCrew_ @NHLSeattle_ Oilers getting rocked in their own building. Maybe they had too much Kraken Rum last night?",FALSE,5,"KrakenCrew_",2020-08-01 19:58:08,FALSE,"1289650700243230722","1289651648478904321","1276148870821666818","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","powerplay113",0,FALSE,FALSE,NA,NA
"86","@TheMagicSkye NO WAY MY SCREEN IS SHAKING GUYS RHE KRAKEN EVENT IS HAPPENING NO WAY GUYS MY SCREEN IS SHAKING",FALSE,1,"TheMagicSkye",2020-08-01 19:56:47,FALSE,NA,"1289651309793034243","1262871658920120320","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SnorkelOpsFNRP",0,FALSE,FALSE,NA,NA
"87","How many transactions per second can #Bitcoin #Ethereum #Cardano #TRON #XRP #Litecoin do? And I don't mean theoreti… https://t.co/OfK4eJpYS3",FALSE,0,NA,2020-08-01 19:56:26,TRUE,NA,"1289651223335800832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RedBlackPaws",0,FALSE,FALSE,NA,NA
"88","@NHLSeattle_ You could say..the hawks released the kraken..",FALSE,2,"NHLSeattle_",2020-08-01 19:56:16,FALSE,"1289650658958704643","1289651178318393345","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnnyKF17",0,FALSE,FALSE,NA,NA
"89","@NHLSeattle_ Could you see Toews in Kraken Blue?",FALSE,0,"NHLSeattle_",2020-08-01 19:55:24,FALSE,"1289650658958704643","1289650962999709703","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","randomadhdguy",0,FALSE,FALSE,NA,NA
"90","@jayveeeezy  you officially a Seattle Kraken fan or what ?",FALSE,0,"jayveeeezy",2020-08-01 19:55:12,FALSE,NA,"1289650912969932800","92112145","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VivetShagLeague",0,FALSE,FALSE,NA,NA
"91","RT @CurvingKnives: ""<U+0001D550><U+0001D556><U+0001D552><U+0001D559>, <U+0001D568><U+0001D556><U+0001D55D><U+0001D55D>, <U+0001D55E><U+0001D56A> <U+0001D568><U+0001D552><U+0001D56A> <U+0001D568><U+0001D560><U+0001D563><U+0001D55C><U+0001D564> <U+0001D55B><U+0001D566><U+0001D564><U+0001D565> <U+0001D557><U+0001D55A><U+0001D55F><U+0001D556>.""

Diego Hargreeves
Number Two
The Kraken
Descriptive
Looking for SLs and Banter
Not…",FALSE,0,NA,2020-08-01 19:55:03,FALSE,NA,"1289650873761583104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeanceOfSelf",12,TRUE,FALSE,NA,NA
"92","@NHLSeattle_ need to do a Zoom call with the fans so they can show off their new Kraken gear. Yea buddy. Mine will… https://t.co/CkKf5u73rY",FALSE,0,"NHLSeattle_",2020-08-01 19:54:18,TRUE,NA,"1289650684938162177","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sportsjunkie4ev",0,FALSE,FALSE,NA,NA
"93","RT @KCTS9: With the Kraken coming to Seattle, it’s time more people knew of the time when a local team won the Stanley Cup. No, really. htt…",FALSE,0,NA,2020-08-01 19:54:13,FALSE,NA,"1289650663681474561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RobFKerbin",2,TRUE,FALSE,NA,NA
"94","@NHLSeattle_ @RogersPlace I'm on the Kraken Train. I've noticed your efforts to hire women &amp; POC &amp; support our comm… https://t.co/5Jli2gJUW6",FALSE,0,"NHLSeattle_",2020-08-01 19:53:51,TRUE,"1289643615401046016","1289650571910066177","960923246341234688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kghultquist",0,FALSE,FALSE,NA,NA
"95","Hey @NHLSeattle_  What’s Kraken?!",FALSE,0,NA,2020-08-01 19:53:23,FALSE,NA,"1289650452447911937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrAaronRoyce",0,FALSE,FALSE,NA,NA
"96","@ShansBoomstick You talking about the Oilers spontaneously combusting or the Kraken account covering the Blackhawks… https://t.co/X2slPeTmDQ",FALSE,1,"ShansBoomstick",2020-08-01 19:52:58,TRUE,"1289648121887170561","1289650347972026370","1400779338","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","antonfilms226",0,FALSE,FALSE,NA,NA
"97","@NHLSeattle_ Thank you kraken",FALSE,0,"NHLSeattle_",2020-08-01 19:50:42,FALSE,"1289648842271424513","1289649780512055296","960923246341234688","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","z_tarot",0,FALSE,FALSE,NA,NA
"98","RT @NHLSeattle_: Purchasing #SeaKraken merchandise not only lets you rep the @NHL's newest franchise - it also helps make a positive differ…",FALSE,0,NA,2020-08-01 19:50:40,FALSE,NA,"1289649772010196993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","celestialyew",231,TRUE,FALSE,NA,NA
"99","Kraken Fans Definitive Guide on who to root for during the Stanley Cup Playoffs - NHL to SEATTLE - https://t.co/NIXxapFgKQ",FALSE,1,NA,2020-08-01 19:49:28,FALSE,NA,"1289649469462519808",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","NHLKrackheads",0,FALSE,FALSE,NA,NA
"100","My kraken chart says we up in some business here at 388. I also recall 420 was Jun17 high https://t.co/H0sT0GZurv",FALSE,1,"Polymatheus",2020-08-01 19:49:28,FALSE,"1289643722989113344","1289649467730223104","22529396","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Polymatheus",0,FALSE,FALSE,NA,NA
"101","@of_kraken I could, but I won’t <U+0001F923>",FALSE,1,"of_kraken",2020-08-01 19:49:25,FALSE,"1289638804719050757","1289649455025647618","1089889325817442306","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LJVanders",0,FALSE,FALSE,NA,NA
"102","RT @NHLSeattle_: A legend from the deep awakens.

Meet the Seattle Kraken <U+2192> https://t.co/to5BtVVPh1 https://t.co/FQfOdaiGQQ",FALSE,0,NA,2020-08-01 19:49:24,FALSE,NA,"1289649449942134785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmyersnps",25797,TRUE,FALSE,NA,NA
"103","Why is the Seattle Kraken Twitter account live-tweeting the Edmonton/Chicago game?",FALSE,15,NA,2020-08-01 19:49:23,FALSE,NA,"1289649446947418114",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","leahflame",0,FALSE,FALSE,NA,NA
"104","i have 64 different laughs all ranging from cute bunny giggles to run the kraken is upon us",FALSE,0,NA,2020-08-01 19:48:54,FALSE,NA,"1289649325681733632",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","AnnTakamakibot",0,FALSE,FALSE,NA,NA
"105","RT @KCTS9: With the Kraken coming to Seattle, it’s time more people knew of the time when a local team won the Stanley Cup. No, really. htt…",FALSE,0,NA,2020-08-01 19:48:36,FALSE,NA,"1289649250511417345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WillSeattle",2,TRUE,FALSE,NA,NA
"106","@jpkgd47 @NHLSeattle_ Why do you have to be so mean to the Seattle Kraken's social media team? :(",FALSE,0,"jpkgd47",2020-08-01 19:48:31,FALSE,"1289649005580783617","1289649229615439873","303599236","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","statsboye",0,FALSE,FALSE,NA,NA
"107","Ion even watch hockey but I want a Seattle kraken Jersey. Them shits hard af",FALSE,0,NA,2020-08-01 19:48:29,FALSE,NA,"1289649223093252096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeautifulPoise_",0,FALSE,FALSE,NA,NA
"108","wait why is the kraken livetweeting this game",FALSE,0,NA,2020-08-01 19:48:05,FALSE,NA,"1289649120974712832",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","unftoria",0,FALSE,FALSE,NA,NA
"109","@NHLSeattle_ Seattle kraken is my favorite play by play update account",FALSE,1,"NHLSeattle_",2020-08-01 19:47:29,FALSE,"1289648842271424513","1289648970889756672","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VanLover69",0,FALSE,FALSE,NA,NA
"110","@SaraCarterDC @dbongino We are -99% out. Lifer. Everyone here alive and in cemeteries. Live in ‘burbs. Family Resig… https://t.co/FHVOVxb2Ry",FALSE,6,"SaraCarterDC",2020-08-01 19:47:18,TRUE,"1289647323002228736","1289648924009959424","25202268","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SwankyFrankies",1,FALSE,FALSE,NA,NA
"111","@dreson00 The Seattle Kraken one-upping that move should be fun.",FALSE,0,"dreson00",2020-08-01 19:47:17,FALSE,"1289648710696095744","1289648920843259904","69206373","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeffreykeese",0,FALSE,FALSE,NA,NA
"112","With the Kraken coming to Seattle, it’s time more people knew of the time when a local team won the Stanley Cup. No… https://t.co/xysqkV5S2U",FALSE,4,NA,2020-08-01 19:47:00,TRUE,NA,"1289648849863114759",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","KCTS9",2,FALSE,FALSE,NA,NA
"113","People who's fursona is a generic dog or a cat, cringe: <U+0001F614>
People who's fursona is a biblically accurate angel, bat,… https://t.co/x8SMcZmlR3",FALSE,0,NA,2020-08-01 19:46:08,TRUE,NA,"1289648631717359616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZachieQ",0,FALSE,FALSE,NA,NA
"114","So when the Golden Knights and the Kraken meet up in the playoffs one day, will they call it a “Original 32” matchup?",FALSE,2,NA,2020-08-01 19:45:41,FALSE,NA,"1289648514872430593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkFischel",0,FALSE,FALSE,NA,NA
"115","@CMPunk @NHL @NHLBlackhawks How bout them kraken",FALSE,0,"CMPunk",2020-08-01 19:45:10,FALSE,"1289646046751133699","1289648386035998720","177345928","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Doctor_Sack",0,FALSE,FALSE,NA,NA
"116","@dbongino WHL too!!!  Love these respectful Hockey folks!  NHL is now in Seattle (Kraken!) and I can not wait to su… https://t.co/gFlROajXXY",FALSE,0,"dbongino",2020-08-01 19:44:30,TRUE,"1289640818526097409","1289648220650401792","232901331","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","warfieldsnoco",0,FALSE,FALSE,NA,NA
"117","@NHLSeattle_ Kraken are my second favorite team <U+0001F603>",FALSE,2,"NHLSeattle_",2020-08-01 19:44:03,FALSE,"1289647675260858368","1289648105105715200","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rrawa9857",0,FALSE,FALSE,NA,NA
"118","@NHLSeattle_ Yes but not for your ridiculously goofy ass team name <U+0001F602>. Kraken? Are you kidding me? What are we 16 ye… https://t.co/hhWO7r3gsw",FALSE,0,"NHLSeattle_",2020-08-01 19:43:42,TRUE,"1289592336079495168","1289648017419558913","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThePat_Bruno22",0,FALSE,FALSE,NA,NA
"119","Kraken is doing a monster job on the updates. https://t.co/FGsU4Ui6tU",FALSE,1,NA,2020-08-01 19:43:40,FALSE,NA,"1289648009383276544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mikehuffman12",0,FALSE,FALSE,NA,NA
"120","@NHLSeattle_ Did the Kraken score yet??",FALSE,2,"NHLSeattle_",2020-08-01 19:42:13,FALSE,"1289647333177585664","1289647645879721984","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TjtheHighRoller",0,FALSE,FALSE,NA,NA
"121","Watching the reactions of @NHLSeattle_ is great - it’s like watching a kid discover hockey all over again. I want t… https://t.co/TiaswG2a9C",FALSE,0,NA,2020-08-01 19:41:37,TRUE,NA,"1289647494209576961",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","BrewGuy",0,FALSE,FALSE,NA,NA
"122","@NHLSeattle_ YES!!! GO KRAKEN!!!",FALSE,0,"NHLSeattle_",2020-08-01 19:41:10,FALSE,"1289592336079495168","1289647377813368834","960923246341234688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Madhatter4582",0,FALSE,FALSE,NA,NA
"123","@peopleareberks I'm not good w spirits so I just have a dash of kraken. It's like a posh rum and coke",FALSE,1,"peopleareberks",2020-08-01 19:41:01,FALSE,"1289646290696114176","1289647340114984961","1174794909460680704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mmelulu",0,FALSE,FALSE,NA,NA
"124","RT @KING5Seattle: Who's excited? <U+0001F64B><U+200D><U+2640><U+FE0F><U+0001F64B><U+200D><U+2642><U+FE0F><U+0001F419><U+0001F3D2> https://t.co/F1Jb5DVnYH",FALSE,0,NA,2020-08-01 19:40:49,FALSE,NA,"1289647292601888768",NA,"<a href=""http://www.aol.com"" rel=""nofollow"">MySeattleNews</a>","MySeattleNews",2,TRUE,FALSE,NA,NA
"125","@of_kraken It's gets even more interesting at the smallest scales. The quantum froth.  Mind bendingly banana.",FALSE,1,"MikeDug45117510",2020-08-01 19:39:35,FALSE,"1289644296346324992","1289646983209197569","1133751820705251329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MikeDug45117510",0,FALSE,FALSE,NA,NA
"126","@LeeJone11902351 Had worse in Portsmouth <U+0001F923><U+0001F923><U+0001F923>",FALSE,0,"LeeJone11902351",2020-08-01 19:39:24,FALSE,"1289624519317975041","1289646933909200896","1131822554501586949","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Bearded_Kraken",0,FALSE,FALSE,NA,NA
"127","@NHLSeattle_ I will be Happy when My Son, Cain Rurup is acknowledged for the Design of the “Kraken” Logo ! He Desig… https://t.co/e3likQkUJF",FALSE,0,"NHLSeattle_",2020-08-01 19:38:35,TRUE,"1289592336079495168","1289646727788556288","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gallop52",0,FALSE,FALSE,NA,NA
"128","@NHLSeattle_ <U+0001F44B><U+0001F3FB>kraken! 

From Montreal  waiting my new Kraken Hat <U+0001F525><U+0001F4AF>",FALSE,1,"NHLSeattle_",2020-08-01 19:38:26,FALSE,"1289646389731852289","1289646693193904128","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaxLeonard23",0,FALSE,FALSE,NA,NA
"129","The Kraken twitter account live-tweeting another NHL game: https://t.co/JBnNIFRtO6",FALSE,1,NA,2020-08-01 19:38:05,FALSE,NA,"1289646602781679618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DidTheKraken",0,FALSE,FALSE,NA,NA
"130","RT @The_PigeonCoop: Trying something new on the site called #Clutch / #NotClutch. It's like a hot or not list for the Flyers and the NHL in…",FALSE,0,NA,2020-08-01 19:37:11,FALSE,NA,"1289646377799053312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ExtraSauce_",1,TRUE,FALSE,NA,NA
"131","@SHOSKY1 Filthy Manc bastard! Personally I like the Kraken with Coke. <U+0001F602><U+0001F44D><U+0001F3FB>",FALSE,1,"SHOSKY1",2020-08-01 19:36:13,FALSE,"1289644249571627008","1289646132100907008","96248245","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrisbrooke1971",0,FALSE,FALSE,NA,NA
"132","@peopleareberks Kraken is lovely with fever tree Madagascan cola",FALSE,2,"peopleareberks",2020-08-01 19:35:58,FALSE,"1289645861790654464","1289646070801162241","1174794909460680704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mmelulu",0,FALSE,FALSE,NA,NA
"133","@kylekadlub @PeteBlackburn Going to be a Kraken next year #LFG",FALSE,1,"kylekadlub",2020-08-01 19:35:56,FALSE,"1289645688767180800","1289646062647390208","262335241","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stew2HUNT",0,FALSE,FALSE,NA,NA
"134","@jsweenzzz We are the #Kraken. We are legion.",FALSE,2,"jsweenzzz",2020-08-01 19:35:00,FALSE,"1289629991924187139","1289645829838364673","3507279677","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krakenfanboi",0,FALSE,FALSE,NA,NA
"135","RT @MadProjectArt: btw, found a way to connect Kraken to his back! https://t.co/x4CHFBVrce",FALSE,0,NA,2020-08-01 19:34:56,FALSE,NA,"1289645810662031360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NEOlexamus",0,TRUE,FALSE,NA,NA
"136","Reminder that Edmonton is the team with the most NW connections.
Bear (Thunderbirds)
Yammomoto (Spokane born and ra… https://t.co/Rxt06irhaS",FALSE,5,NA,2020-08-01 19:34:39,TRUE,NA,"1289645740470370304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NHLtoSeattle",1,FALSE,FALSE,NA,NA
"137","@CaptnBeard @LittleJuiceBox1 Well if a Kraken really does eat your house now, you willed it into existence",FALSE,2,"CaptnBeard",2020-08-01 19:33:40,FALSE,"1289541242540392448","1289645491802607617","958388568828862469","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheLibanAli",0,FALSE,FALSE,NA,NA
"138","RT @NHLSeattle_: what's kraken everyone?",FALSE,0,NA,2020-08-01 19:32:55,FALSE,NA,"1289645305135157248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoKrakens",4501,TRUE,FALSE,NA,NA
